G5,G1,1
G1,G5,1
G8,G6,0.538368958600237
G6,G8,0.538368958600237
G4,G3,0.378250865622731
G3,G4,0.378250865622731
G3,G2,0.306248885695555
G2,G3,0.306248885695555
G7,G3,0.305436635231159
G3,G7,0.305436635231159
G9,G5,0.275555545927576
G5,G9,0.275555545927576
G9,G7,0.180614159701386
G7,G9,0.180614159701386
G8,G5,0.140624103477859
G5,G8,0.140624103477859
G6,G4,0.126854169796911
G4,G6,0.126854169796911
G2,G1,0.104166461232994
G1,G2,0.104166461232994
G10,G1,0.0897380206711164
G1,G10,0.0897380206711164
G9,G2,0.0634399878383579
G2,G9,0.0634399878383579
G5,G3,0.0632205387727233
G3,G5,0.0632205387727233
G6,G5,0.0590710383467994
G5,G6,0.0590710383467994
G4,G1,0.0588091819590944
G1,G4,0.0588091819590944
G10,G6,0.0526207579653238
G6,G10,0.0526207579653238
G7,G6,0.0416199638610178
G6,G7,0.0416199638610178
G9,G4,0.0405297071351155
G4,G9,0.0405297071351155
G10,G9,0.0398950494943328
G9,G10,0.0398950494943328
G7,G4,0.037384462323796
G4,G7,0.037384462323796
G10,G5,0.022990342505965
G5,G10,0.022990342505965
G10,G7,0.0223036193087115
G7,G10,0.0223036193087115
G10,G8,0.0193843177332334
G8,G10,0.0193843177332334
G9,G1,0.0160104290494912
G1,G9,0.0160104290494912
G6,G1,0.00863940986042689
G1,G6,0.00863940986042689
