G84,G4,1
G4,G84,1
G8,G4,0.78355005163082
G4,G8,0.78355005163082
G59,G55,0.709277320003263
G55,G59,0.709277320003263
G95,G82,0.699565114733373
G82,G95,0.699565114733373
G84,G29,0.651840857306499
G29,G84,0.651840857306499
G19,G13,0.649113772502426
G13,G19,0.649113772502426
G84,G1,0.566753276102646
G1,G84,0.566753276102646
G41,G25,0.554452890640967
G25,G41,0.554452890640967
G5,G4,0.539416797668141
G4,G5,0.539416797668141
G95,G46,0.515254234578934
G46,G95,0.515254234578934
G95,G60,0.505461340631705
G60,G95,0.505461340631705
G4,G1,0.497146034780371
G1,G4,0.497146034780371
G57,G26,0.49056869866487
G26,G57,0.49056869866487
G8,G1,0.485249793401871
G1,G8,0.485249793401871
G8,G2,0.481816037478551
G2,G8,0.481816037478551
G8,G5,0.477745379138163
G5,G8,0.477745379138163
G46,G21,0.453790069862917
G21,G46,0.453790069862917
G63,G46,0.436138323520426
G46,G63,0.436138323520426
G88,G87,0.425623590238711
G87,G88,0.425623590238711
G95,G21,0.421551198719249
G21,G95,0.421551198719249
G57,G52,0.420838811835184
G52,G57,0.420838811835184
G84,G8,0.417173147584863
G8,G84,0.417173147584863
G5,G1,0.405123656708105
G1,G5,0.405123656708105
G88,G67,0.403032417556372
G67,G88,0.403032417556372
G90,G45,0.380497152965288
G45,G90,0.380497152965288
G29,G4,0.378496730944473
G4,G29,0.378496730944473
G3,G1,0.369179326873306
G1,G3,0.369179326873306
G59,G53,0.357261896568736
G53,G59,0.357261896568736
G33,G28,0.342044389497399
G28,G33,0.342044389497399
G62,G46,0.327019401373675
G46,G62,0.327019401373675
G83,G4,0.324589022114731
G4,G83,0.324589022114731
G54,G3,0.316763799869563
G3,G54,0.316763799869563
G84,G83,0.316729661954193
G83,G84,0.316729661954193
G68,G36,0.311683297428201
G36,G68,0.311683297428201
G55,G26,0.309197481888215
G26,G55,0.309197481888215
G77,G14,0.309004867054061
G14,G77,0.309004867054061
G55,G53,0.308223101701196
G53,G55,0.308223101701196
G46,G33,0.307726927967323
G33,G46,0.307726927967323
G52,G26,0.307425401438079
G26,G52,0.307425401438079
G84,G5,0.304331079716544
G5,G84,0.304331079716544
G83,G8,0.304207148955848
G8,G83,0.304207148955848
G82,G46,0.301320448868017
G46,G82,0.301320448868017
G41,G12,0.298919306404082
G12,G41,0.298919306404082
G4,G2,0.298701097531392
G2,G4,0.298701097531392
G60,G23,0.29728511822892
G23,G60,0.29728511822892
G57,G55,0.294653250664828
G55,G57,0.294653250664828
G47,G36,0.288939497145784
G36,G47,0.288939497145784
G59,G40,0.286979110204055
G40,G59,0.286979110204055
G29,G1,0.283683887727628
G1,G29,0.283683887727628
G29,G3,0.283254274356404
G3,G29,0.283254274356404
G55,G40,0.278511705626951
G40,G55,0.278511705626951
G33,G31,0.276667190710395
G31,G33,0.276667190710395
G90,G56,0.272765047421949
G56,G90,0.272765047421949
G21,G4,0.264464687649282
G4,G21,0.264464687649282
G58,G31,0.263530240140096
G31,G58,0.263530240140096
G63,G20,0.26311935159489
G20,G63,0.26311935159489
G83,G1,0.260991815873049
G1,G83,0.260991815873049
G4,G3,0.26065449271902
G3,G4,0.26065449271902
G84,G3,0.255891252274867
G3,G84,0.255891252274867
G63,G62,0.2536956011704
G62,G63,0.2536956011704
G61,G52,0.252834691784078
G52,G61,0.252834691784078
G18,G14,0.252783812501309
G14,G18,0.252783812501309
G99,G10,0.252036067691248
G10,G99,0.252036067691248
G5,G2,0.251892131348736
G2,G5,0.251892131348736
G70,G4,0.251857990562884
G4,G70,0.251857990562884
G50,G41,0.250496472112284
G41,G50,0.250496472112284
G99,G15,0.246216812700697
G15,G99,0.246216812700697
G61,G26,0.240265751920375
G26,G61,0.240265751920375
G82,G60,0.231269901563025
G60,G82,0.231269901563025
G61,G57,0.231248598081699
